-4.000000e+00 0.000000e+00 
-4.000000e+00 3.996000e-03 
-4.000000e+00 7.984000e-03 
-4.000000e+00 1.196400e-02 
-4.000000e+00 1.593600e-02 
-4.000000e+00 1.990000e-02 
-4.000000e+00 2.385600e-02 
-4.000000e+00 2.780400e-02 
-4.000000e+00 3.174400e-02 
-4.000000e+00 3.567600e-02 
-4.000000e+00 3.960000e-02 
-4.000000e+00 4.351600e-02 
-4.000000e+00 4.742400e-02 
-4.000000e+00 5.132400e-02 
-4.000000e+00 5.521600e-02 
-4.000000e+00 5.910000e-02 
-4.000000e+00 6.297600e-02 
-4.000000e+00 6.684400e-02 
-4.000000e+00 7.070401e-02 
-4.000000e+00 7.455601e-02 
-4.000000e+00 7.840001e-02 
-4.000000e+00 8.223601e-02 
-4.000000e+00 8.606400e-02 
-4.000000e+00 8.988401e-02 
-4.000000e+00 9.369600e-02 
-4.000000e+00 9.750000e-02 
-4.000000e+00 1.012960e-01 
-4.000000e+00 1.050840e-01 
-4.000000e+00 1.088640e-01 
-4.000000e+00 1.126360e-01 
-4.000000e+00 1.164000e-01 
-4.000000e+00 1.201560e-01 
-4.000000e+00 1.239040e-01 
-4.000000e+00 1.276440e-01 
-4.000000e+00 1.313760e-01 
-4.000000e+00 1.351000e-01 
-4.000000e+00 1.388160e-01 
-4.000000e+00 1.425240e-01 
-4.000000e+00 1.462240e-01 
-4.000000e+00 1.499160e-01 
-4.000000e+00 1.536000e-01 
-4.000000e+00 1.572760e-01 
-4.000000e+00 1.609440e-01 
-4.000000e+00 1.646040e-01 
-4.000000e+00 1.682560e-01 
-4.000000e+00 1.719000e-01 
-4.000000e+00 1.755360e-01 
-4.000000e+00 1.791640e-01 
-4.000000e+00 1.827840e-01 
-4.000000e+00 1.863960e-01 
-4.000000e+00 1.900000e-01 
-4.000000e+00 1.935960e-01 
-4.000000e+00 1.971840e-01 
-4.000000e+00 2.007640e-01 
-4.000000e+00 2.043360e-01 
-4.000000e+00 2.079000e-01 
-4.000000e+00 2.114560e-01 
-4.000000e+00 2.150040e-01 
-4.000000e+00 2.185440e-01 
-4.000000e+00 2.220760e-01 
-4.000000e+00 2.256000e-01 
-4.000000e+00 2.291160e-01 
-4.000000e+00 2.326240e-01 
-4.000000e+00 2.361240e-01 
-4.000000e+00 2.396160e-01 
-4.000000e+00 2.431000e-01 
-4.000000e+00 2.465760e-01 
-4.000000e+00 2.500440e-01 
-4.000000e+00 2.535040e-01 
-4.000000e+00 2.569560e-01 
-4.000000e+00 2.604000e-01 
-4.000000e+00 2.638360e-01 
-4.000000e+00 2.672640e-01 
-4.000000e+00 2.706840e-01 
-4.000000e+00 2.740960e-01 
-4.000000e+00 2.775000e-01 
-4.000000e+00 2.808960e-01 
-4.000000e+00 2.842840e-01 
-4.000000e+00 2.876640e-01 
-4.000000e+00 2.910360e-01 
-4.000000e+00 2.944000e-01 
-4.000000e+00 2.977560e-01 
-4.000000e+00 3.011040e-01 
-4.000000e+00 3.044440e-01 
-4.000000e+00 3.077760e-01 
-4.000000e+00 3.111000e-01 
-4.000000e+00 3.144160e-01 
-4.000000e+00 3.177240e-01 
-4.000000e+00 3.210240e-01 
-4.000000e+00 3.243160e-01 
-4.000000e+00 3.276000e-01 
-4.000000e+00 3.308760e-01 
-4.000000e+00 3.341440e-01 
-4.000000e+00 3.374040e-01 
-4.000000e+00 3.406560e-01 
-4.000000e+00 3.439000e-01 
-4.000000e+00 3.471360e-01 
-4.000000e+00 3.503640e-01 
-4.000000e+00 3.535840e-01 
-4.000000e+00 3.567960e-01 
